Date,StockName,CurrentPrice,Sector,MarketCap,Volume,PERatio,DividendYield,Momentum,Volatility,RelativeStrength,MarketMovementClass
2023-01-31,TechnologyStock6,58.17,Technology,4294422899.08,998364.04,46.99,0.0514,1.86,0.1077,78.57,4
2023-02-01,TechnologyStock6,55.84,Technology,2321827477.58,841404.26,22.27,0.0457,-1.25,0.0349,36.22,2
2023-02-02,TechnologyStock6,55.84,Technology,200656801.57,33949.85,42.43,0.0218,-1.9,0.017,94.07,4
2023-02-03,TechnologyStock6,54.72,Technology,2382397392.75,874002.95,42.89,0.0149,-0.19,0.139,48.3,2
2023-02-04,TechnologyStock6,52.53,Technology,471727544.86,730659.91,27.34,0.0349,0.9,0.0778,15.89,2
2023-02-05,TechnologyStock6,52.53,Technology,756485825.27,753861.34,34.56,0.0765,-0.98,0.0892,24.7,4
2023-02-06,TechnologyStock6,54.11,Technology,1390889886.41,279230.23,39.17,0.036,-0.53,0.0014,6.27,6
2023-02-07,TechnologyStock6,55.73,Technology,824026194.57,537096.48,23.5,0.0278,0.25,0.0087,56.02,6
2023-02-08,TechnologyStock6,57.4,Technology,354390368.46,424605.39,16.71,0.0585,-1.11,0.0567,56.53,6
2023-02-09,TechnologyStock6,57.4,Technology,5581385926.34,612442.0,20.73,0.0091,-0.43,0.0542,25.1,4
2023-01-01,TechnologyStock7,426.8,Technology,22541839534.28,123621.18,43.71,0.0578,0.18,0.0367,54.35,4
2023-01-02,TechnologyStock7,409.73,Technology,18999893092.76,489849.32,12.46,0.0757,0.44,0.0904,46.23,2
2023-01-03,TechnologyStock7,409.73,Technology,26815329003.3,549977.55,7.8,0.041,-0.18,0.1375,5.2,4
2023-01-04,TechnologyStock7,409.73,Technology,8577699142.19,266034.63,12.41,0.0264,0.12,0.1625,20.49,4
2023-01-05,TechnologyStock7,413.83,Technology,36449312371.73,871872.64,15.75,0.0361,0.88,0.0078,53.87,5
2023-01-06,TechnologyStock7,413.83,Technology,4734966665.81,660212.3,41.99,0.0304,0.11,0.1438,28.71,4
2023-01-07,TechnologyStock7,413.83,Technology,24077181578.65,638236.59,40.91,0.0317,0.07,0.0853,15.8,4
2023-01-08,TechnologyStock7,413.83,Technology,32912857802.71,323594.06,43.57,0.0725,-0.33,0.0404,18.42,4
2023-01-09,TechnologyStock7,417.97,Technology,27491656117.41,160583.24,24.81,0.0492,0.02,0.1412,96.71,5
2023-01-10,TechnologyStock7,417.97,Technology,41139043955.94,671240.8,33.56,0.0133,-0.19,0.0986,16.22,4
2023-01-11,TechnologyStock7,388.71,Technology,21929265703.68,532125.63,37.37,0.0712,0.19,0.0353,18.74,1
2023-01-12,TechnologyStock7,392.59,Technology,32227047697.05,545385.82,36.96,0.0251,1.32,0.0118,45.93,5
2023-01-13,TechnologyStock7,392.59,Technology,19601096494.88,829966.76,20.08,0.0139,0.84,0.0547,10.06,4
2023-01-14,TechnologyStock7,384.74,Technology,5792392709.51,354462.0,25.27,0.0599,1.22,0.1521,35.24,2
2023-01-15,TechnologyStock7,388.59,Technology,18519219493.56,979313.89,33.54,0.0101,-1.18,0.1188,68.63,5
2023-01-16,TechnologyStock7,373.05,Technology,6831703551.43,857179.89,15.22,0.067,0.87,0.1346,69.42,2
2023-01-17,TechnologyStock7,373.05,Technology,11648668144.34,220517.93,6.49,0.0243,0.51,0.018,87.12,4
2023-01-18,TechnologyStock7,373.05,Technology,29491693411.47,668335.05,16.71,0.0726,0.67,0.19,11.1,4
2023-01-19,TechnologyStock7,373.05,Technology,17374828748.3,865917.97,29.6,0.0304,-0.54,0.0091,73.99,4
2023-01-20,TechnologyStock7,384.24,Technology,11036740670.36,859758.26,18.15,0.0729,0.74,0.0615,1.8,6
2023-01-21,TechnologyStock7,411.13,Technology,29988352584.07,311703.58,42.32,0.0225,0.37,0.1838,9.65,7
2023-01-22,TechnologyStock7,402.91,Technology,897688129.37,474080.29,18.56,0.0479,-1.05,0.1068,74.32,2
2023-01-23,TechnologyStock7,374.71,Technology,33868611775.8,853741.24,35.05,0.0475,-0.1,0.0169,79.46,1
2023-01-24,TechnologyStock7,348.48,Technology,20454961385.59,995483.14,43.51,0.0417,-0.93,0.0238,9.39,1
2023-01-25,TechnologyStock7,358.93,Technology,24138546765.25,830993.93,44.55,0.0457,-2.7,0.0678,31.69,6
2023-01-26,TechnologyStock7,358.93,Technology,27858263654.59,605904.2,45.16,0.0355,1.61,0.1315,59.17,4
2023-01-27,TechnologyStock7,358.93,Technology,8795983198.98,517240.14,9.69,0.0308,2.17,0.0176,95.05,4
2023-01-28,TechnologyStock7,358.93,Technology,26782078801.78,511203.4,33.53,0.0057,-0.74,0.132,47.25,4
2023-01-29,TechnologyStock7,333.81,Technology,4961179862.73,284046.16,48.72,0.0265,-1.41,0.0083,61.08,1
2023-01-30,TechnologyStock7,327.13,Technology,7030799507.73,521406.9,5.25,0.0006,-0.31,0.0752,80.26,2
2023-01-31,TechnologyStock7,327.13,Technology,16930404056.88,300553.93,46.93,0.0318,0.21,0.0752,11.38,4
2023-02-01,TechnologyStock7,327.13,Technology,16760189972.81,875480.3,27.21,0.0562,-0.71,0.1514,42.18,4
2023-02-02,TechnologyStock7,327.13,Technology,29721048927.53,716892.32,32.36,0.0247,-0.48,0.0147,25.76,4
2023-02-03,TechnologyStock7,314.05,Technology,19086402597.52,689724.01,10.15,0.0307,-2.15,0.0719,12.1,2
2023-02-04,TechnologyStock7,314.05,Technology,23668614274.34,80297.59,8.61,0.0284,0.17,0.0442,67.87,4
2023-02-05,TechnologyStock7,314.05,Technology,18771309995.08,20029.87,33.62,0.0731,0.95,0.0287,72.4,4
2023-02-06,TechnologyStock7,301.48,Technology,27236977139.31,75779.41,29.03,0.0114,-0.03,0.0208,29.5,2
2023-02-07,TechnologyStock7,301.48,Technology,17529149548.94,53301.68,10.54,0.0447,1.27,0.0866,65.23,4
2023-02-08,TechnologyStock7,304.5,Technology,21179996877.75,435631.77,35.28,0.022,1.0,0.0671,44.64,5
2023-02-09,TechnologyStock7,304.5,Technology,25096779598.79,858986.71,46.25,0.0345,0.79,0.1749,37.12,4
2023-01-01,TechnologyStock8,304.53,Technology,21058635070.96,380807.36,12.51,0.0344,-0.96,0.043,2.54,4
2023-01-02,TechnologyStock8,304.53,Technology,19505926086.48,347198.12,8.23,0.0328,1.11,0.1183,60.58,4
2023-01-03,TechnologyStock8,304.53,Technology,6873574563.09,988155.61,25.43,0.0551,-0.05,0.1147,2.75,4
2023-01-04,TechnologyStock8,304.53,Technology,29367827082.94,390364.65,6.75,0.0025,-1.1,0.0362,2.34,4
2023-01-05,TechnologyStock8,304.53,Technology,14128127456.72,296352.32,45.5,0.0093,-0.09,0.0229,88.84,4
2023-01-06,TechnologyStock8,304.53,Technology,25228188968.3,984173.03,17.98,0.0769,-1.54,0.1486,34.04,4
2023-01-07,TechnologyStock8,304.53,Technology,4951707725.17,558174.37,29.38,0.061,-0.22,0.1228,30.23,4
2023-01-08,TechnologyStock8,298.44,Technology,6048625422.14,67071.11,20.41,0.0216,0.06,0.0494,34.73,2
2023-01-09,TechnologyStock8,298.44,Technology,4411022633.61,449603.31,33.18,0.0391,0.29,0.0899,56.94,4
2023-01-10,TechnologyStock8,298.44,Technology,6246231366.62,401186.37,6.78,0.038,-1.52,0.0241,96.4,4
2023-01-11,TechnologyStock8,307.39,Technology,22283290791.69,538052.76,44.15,0.0105,-0.36,0.028,79.42,6
2023-01-12,TechnologyStock8,301.24,Technology,26458599526.25,944601.67,11.7,0.037,-0.01,0.0391,86.35,2
2023-01-13,TechnologyStock8,301.24,Technology,11494656179.14,292925.72,14.15,0.0609,0.24,0.242,49.23,4
2023-01-14,TechnologyStock8,301.24,Technology,26115235838.74,980931.95,23.34,0.0662,0.41,0.1492,95.6,4
2023-01-15,TechnologyStock8,295.22,Technology,3488617186.98,855422.35,24.76,0.0678,-0.14,0.1004,51.04,2
2023-01-16,TechnologyStock8,295.22,Technology,27370056619.2,28924.93,26.46,0.055,0.95,0.1101,13.44,4
2023-01-17,TechnologyStock8,289.31,Technology,10563600571.59,806392.84,17.54,0.0169,-0.54,0.0857,1.43,2
2023-01-18,TechnologyStock8,289.31,Technology,24180785075.75,743071.37,11.43,0.0603,0.7,0.1182,76.61,4
2023-01-19,TechnologyStock8,292.21,Technology,18042730965.68,97718.67,26.94,0.0062,-1.64,0.1633,6.6,5
2023-01-20,TechnologyStock8,292.21,Technology,3503191743.45,810152.86,47.65,0.0058,0.03,0.0609,29.96,4
2023-01-21,TechnologyStock8,280.52,Technology,14183439087.73,796570.39,36.82,0.004,-0.16,0.071,29.53,2
2023-01-22,TechnologyStock8,274.91,Technology,7922654082.3,805447.92,46.82,0.0324,-0.28,0.0633,47.64,2
2023-01-23,TechnologyStock8,269.41,Technology,17351822084.97,979191.3,32.16,0.0286,-0.85,0.0335,88.87,2
2023-01-24,TechnologyStock8,269.41,Technology,12254209828.11,590006.14,33.12,0.0057,-1.11,0.0782,71.4,4
2023-01-25,TechnologyStock8,272.1,Technology,21929254999.3,556975.96,28.41,0.0114,-0.74,0.089,49.67,5
2023-01-26,TechnologyStock8,266.66,Technology,3799646805.97,633262.12,7.44,0.0599,-0.63,0.0015,27.62,2
2023-01-27,TechnologyStock8,266.66,Technology,1921627846.85,840945.11,5.17,0.0197,-0.86,0.1126,10.19,4
2023-01-28,TechnologyStock8,266.66,Technology,7404876675.09,844284.78,19.1,0.0631,-0.16,0.0945,90.99,4
2023-01-29,TechnologyStock8,266.66,Technology,25717736879.88,98396.63,35.92,0.0395,1.57,0.1328,70.39,4
2023-01-30,TechnologyStock8,226.66,Technology,3973001289.99,715915.59,34.99,0.0773,-1.06,0.1058,10.54,0
2023-01-31,TechnologyStock8,226.66,Technology,14681032695.33,57704.15,21.2,0.0765,-2.83,0.0017,45.77,4
2023-02-01,TechnologyStock8,222.13,Technology,8330252128.58,376115.12,7.36,0.0614,1.24,0.032,85.03,2
2023-02-02,TechnologyStock8,217.69,Technology,14384227148.89,477558.99,44.61,0.0173,0.97,0.1602,29.53,2
2023-02-03,TechnologyStock8,208.98,Technology,13690647798.75,741211.48,19.2,0.0516,1.55,0.0761,19.92,2
2023-02-04,TechnologyStock8,211.07,Technology,6216700319.99,374108.13,7.61,0.0089,-1.74,0.0119,83.55,5
2023-02-05,TechnologyStock8,196.29,Technology,7563237624.13,343972.09,5.87,0.0099,-0.22,0.2639,40.43,1
2023-02-06,TechnologyStock8,196.29,Technology,11761502391.7,19824.58,25.88,0.0771,2.02,0.0216,31.19,4
2023-02-07,TechnologyStock8,196.29,Technology,15216496300.17,526083.09,48.92,0.01,-0.24,0.0192,26.56,4
2023-02-08,TechnologyStock8,182.55,Technology,5483435305.4,775410.46,28.31,0.0278,0.99,0.1351,97.42,1
2023-02-09,TechnologyStock8,184.38,Technology,615067491.96,899575.0,40.24,0.0624,-2.27,0.0936,30.29,5
2023-01-01,TechnologyStock9,41.35,Technology,1050774374.78,489236.3,38.63,0.0379,0.02,0.0231,96.28,2
2023-01-02,TechnologyStock9,39.69,Technology,1476667352.06,233127.46,13.81,0.0113,1.28,0.0558,57.83,2
2023-01-03,TechnologyStock9,38.11,Technology,3097991753.49,639595.16,22.47,0.0539,-0.81,0.1258,91.75,2
2023-01-04,TechnologyStock9,37.34,Technology,1774868961.49,891239.73,36.85,0.005,-0.84,0.209,13.43,2
2023-01-05,TechnologyStock9,39.96,Technology,2135154730.7,249474.36,27.53,0.0544,-0.19,0.0357,80.7,7
2023-01-06,TechnologyStock9,39.96,Technology,2202075688.42,438487.84,6.98,0.0133,-1.42,0.0267,5.0,4
2023-01-07,TechnologyStock9,40.36,Technology,3960515476.45,795211.45,43.42,0.0194,-1.6,0.0462,43.7,5
2023-01-08,TechnologyStock9,40.36,Technology,332339363.91,626119.83,49.15,0.0152,0.43,0.0019,75.73,4
2023-01-09,TechnologyStock9,39.55,Technology,1906801441.92,721147.86,16.13,0.0512,-0.96,0.0472,56.51,2
2023-01-10,TechnologyStock9,39.55,Technology,1992922726.68,21982.09,5.41,0.0286,-1.25,0.0605,32.17,4
2023-01-11,TechnologyStock9,39.94,Technology,2922262738.18,104445.28,24.29,0.0023,2.1,0.0247,11.85,5
2023-01-12,TechnologyStock9,39.15,Technology,1580944917.08,920335.71,49.7,0.0036,-0.65,0.1321,39.25,2
2023-01-13,TechnologyStock9,39.15,Technology,3598468520.84,951419.31,30.97,0.0286,-0.68,0.0791,56.41,4
2023-01-14,TechnologyStock9,39.15,Technology,2583891769.12,247994.92,13.62,0.0735,0.01,0.0954,22.09,4
2023-01-15,TechnologyStock9,36.41,Technology,166223948.9,183469.55,44.0,0.0226,0.11,0.0584,43.66,1
2023-01-16,TechnologyStock9,36.41,Technology,1898677398.01,761188.49,17.71,0.0282,-0.19,0.0922,78.04,4
2023-01-17,TechnologyStock9,36.41,Technology,1829626685.23,212633.31,31.6,0.0149,0.89,0.0421,20.71,4
2023-01-18,TechnologyStock9,34.95,Technology,273716425.27,941376.68,27.81,0.0328,0.44,0.0404,33.22,2
2023-01-19,TechnologyStock9,34.95,Technology,2703040954.31,658104.18,11.82,0.0701,-1.78,0.032,42.52,4
2023-01-20,TechnologyStock9,32.5,Technology,443953893.56,767891.28,5.0,0.0333,-0.68,0.0034,97.31,1
2023-01-21,TechnologyStock9,31.85,Technology,991128986.36,310903.09,15.37,0.0001,0.68,0.1149,74.19,2
2023-01-22,TechnologyStock9,32.17,Technology,1378239702.67,309901.6,19.64,0.057,-0.46,0.0462,37.09,5
2023-01-23,TechnologyStock9,33.14,Technology,2679523616.15,985009.82,38.94,0.0315,1.74,0.0979,7.85,6
2023-01-24,TechnologyStock9,33.14,Technology,2360089026.2,175648.09,40.13,0.0467,0.65,0.1503,29.66,4
2023-01-25,TechnologyStock9,33.14,Technology,2523080651.54,111490.8,28.12,0.0407,0.61,0.0183,82.75,4
2023-01-26,TechnologyStock9,33.14,Technology,2376510755.64,467098.98,46.44,0.0556,0.67,0.0422,27.41,4
2023-01-27,TechnologyStock9,33.47,Technology,680366797.66,351888.53,20.1,0.0783,0.44,0.0779,72.71,5
2023-01-28,TechnologyStock9,33.47,Technology,3171502485.4,501296.17,22.12,0.013,0.7,0.0849,38.44,4
2023-01-29,TechnologyStock9,31.13,Technology,2616417718.79,21303.8,36.67,0.0776,-1.52,0.0357,70.49,1
2023-01-30,TechnologyStock9,31.44,Technology,1732048623.34,967364.92,7.33,0.0404,0.7,0.0421,17.93,5
2023-01-31,TechnologyStock9,31.75,Technology,1769099121.0,402588.15,10.93,0.0692,-0.48,0.0863,29.0,5
2023-02-01,TechnologyStock9,32.07,Technology,2167750382.8,798714.58,16.27,0.05,1.21,0.0261,90.61,5
2023-02-02,TechnologyStock9,29.82,Technology,2019896132.62,61317.44,29.7,0.023,-1.03,0.1353,62.13,1
2023-02-03,TechnologyStock9,29.82,Technology,2193148763.54,410482.11,8.08,0.0627,-0.54,0.1707,68.54,4
2023-02-04,TechnologyStock9,29.82,Technology,196895217.66,380181.84,47.5,0.0513,1.12,0.1448,19.9,4
2023-02-05,TechnologyStock9,29.82,Technology,2247005346.95,110359.17,17.5,0.0221,0.34,0.0049,6.75,4
2023-02-06,TechnologyStock9,29.82,Technology,559405512.17,970969.78,10.1,0.0323,0.89,0.1035,42.27,4
2023-02-07,TechnologyStock9,29.82,Technology,1203791116.25,271633.5,14.24,0.0386,-0.92,0.1004,65.68,4
2023-02-08,TechnologyStock9,31.91,Technology,1938934334.98,86209.67,8.4,0.0761,-0.55,0.0272,59.9,7
2023-02-09,TechnologyStock9,31.91,Technology,2080681038.35,274728.01,5.68,0.0772,0.81,0.1148,70.66,4
2023-01-01,TechnologyStock10,308.9,Technology,8599422821.47,601691.6,43.97,0.0757,-0.21,0.0277,58.76,4
2023-01-02,TechnologyStock10,308.9,Technology,21107717920.39,414070.17,5.69,0.0466,-0.33,0.1624,95.76,4
2023-01-03,TechnologyStock10,308.9,Technology,25991262710.67,196655.2,35.26,0.0782,-0.86,0.0141,74.84,4
2023-01-04,TechnologyStock10,318.17,Technology,13989355521.66,266124.53,24.55,0.0579,0.02,0.0087,61.33,6
2023-01-05,TechnologyStock10,318.17,Technology,7941600908.97,716912.2,9.11,0.0159,0.36,0.0568,1.37,4
2023-01-06,TechnologyStock10,311.81,Technology,6930305084.05,278098.26,16.14,0.005,1.71,0.0301,60.67,2
2023-01-07,TechnologyStock10,311.81,Technology,2816795277.16,951975.8,42.73,0.0644,-1.4,0.0207,61.68,4
2023-01-08,TechnologyStock10,311.81,Technology,23090524387.34,526234.53,8.08,0.0297,0.15,0.0766,53.83,4
2023-01-09,TechnologyStock10,305.57,Technology,11451721005.14,896392.63,34.99,0.063,2.14,0.0751,24.84,2
2023-01-10,TechnologyStock10,305.57,Technology,13241173031.81,448120.06,34.22,0.0749,-0.48,0.1774,2.19,4
2023-01-11,TechnologyStock10,305.57,Technology,15510943849.18,65614.32,27.1,0.0742,0.25,0.0376,40.97,4
2023-01-12,TechnologyStock10,305.57,Technology,8178130860.72,167897.34,12.22,0.0056,0.54,0.1039,88.17,4
2023-01-13,TechnologyStock10,308.63,Technology,21242263407.84,119327.54,18.01,0.0248,0.1,0.166,53.56,5
2023-01-14,TechnologyStock10,308.63,Technology,11118322956.09,830270.04,40.52,0.0246,-1.15,0.1363,50.56,4
2023-01-15,TechnologyStock10,317.89,Technology,27896257978.54,111542.28,22.67,0.0443,-1.4,0.0014,85.88,6
2023-01-16,TechnologyStock10,317.89,Technology,26687435687.19,860176.64,38.68,0.0351,-1.1,0.0359,67.36,4
2023-01-17,TechnologyStock10,311.53,Technology,21713815140.0,237302.18,10.29,0.0132,0.11,0.1745,16.14,2
2023-01-18,TechnologyStock10,299.07,Technology,865430033.42,174090.7,45.09,0.0193,-0.78,0.0288,22.24,2
2023-01-19,TechnologyStock10,299.07,Technology,18293177267.87,252898.79,7.6,0.0313,-0.74,0.0698,95.99,4
2023-01-20,TechnologyStock10,299.07,Technology,16786912112.32,421617.35,24.3,0.0433,1.09,0.1055,17.17,4
2023-01-21,TechnologyStock10,299.07,Technology,12496165536.88,871821.7,33.41,0.0426,0.25,0.0917,11.72,4
2023-01-22,TechnologyStock10,299.07,Technology,4528277459.23,695152.91,14.28,0.0313,-0.13,0.0177,50.78,4
2023-01-23,TechnologyStock10,299.07,Technology,835676584.45,794830.53,8.11,0.0379,2.03,0.0958,68.86,4
2023-01-24,TechnologyStock10,293.09,Technology,582624399.08,726209.23,29.1,0.0669,0.36,0.0338,48.51,2
2023-01-25,TechnologyStock10,293.09,Technology,23260516790.19,456781.17,13.25,0.0684,-0.09,0.1023,7.57,4
2023-01-26,TechnologyStock10,293.09,Technology,23608106331.08,902756.29,14.16,0.0054,-0.28,0.0941,54.18,4
2023-01-27,TechnologyStock10,313.6,Technology,2380206681.55,651834.83,8.33,0.03,-0.29,0.1346,99.72,7
2023-01-28,TechnologyStock10,313.6,Technology,10284578401.14,227910.21,20.77,0.0298,-0.19,0.0618,46.42,4
2023-01-29,TechnologyStock10,313.6,Technology,20702786411.9,711678.0,5.38,0.0174,-0.21,0.211,0.53,4
2023-01-30,TechnologyStock10,316.74,Technology,24549739432.36,552934.97,7.99,0.0613,1.4,0.0415,75.17,5
2023-01-31,TechnologyStock10,319.9,Technology,16725523833.84,148921.27,35.2,0.0496,-0.72,0.0529,19.5,5
2023-02-01,TechnologyStock10,323.1,Technology,24312862553.49,909146.2,39.14,0.0478,0.78,0.0311,57.88,5
2023-02-02,TechnologyStock10,323.1,Technology,5328370313.29,479182.01,37.24,0.0217,-0.63,0.1008,24.15,4
2023-02-03,TechnologyStock10,316.64,Technology,13634673154.46,908760.13,27.82,0.015,0.22,0.0479,38.28,2
2023-02-04,TechnologyStock10,319.81,Technology,21200592796.67,798279.04,17.24,0.0554,0.1,0.0053,63.64,5
2023-02-05,TechnologyStock10,319.81,Technology,8852829111.6,199017.32,36.26,0.0175,-1.53,0.0618,66.2,4
2023-02-06,TechnologyStock10,323.01,Technology,25202410920.56,763242.82,13.45,0.0071,-0.95,0.1435,43.23,5
2023-02-07,TechnologyStock10,300.4,Technology,8019991176.38,43339.64,44.56,0.0195,-0.54,0.0067,66.68,1
2023-02-08,TechnologyStock10,300.4,Technology,27003791808.31,889237.01,19.64,0.0721,-0.47,0.0645,57.67,4
2023-02-09,TechnologyStock10,288.38,Technology,2998252017.19,998903.69,19.7,0.0599,0.37,0.0316,99.76,2
2023-01-01,FinanceStock1,119.35,Finance,4977842904.61,138779.86,6.01,0.0288,0.33,0.1431,31.28,1
2023-01-02,FinanceStock1,119.35,Finance,2860794373.68,24237.63,39.4,0.0499,0.39,0.1091,56.34,4
2023-01-03,FinanceStock1,119.35,Finance,10333186219.96,591067.14,31.14,0.0793,-0.35,0.1563,70.74,4
2023-01-04,FinanceStock1,119.35,Finance,2823661135.89,600883.36,46.77,0.0743,0.37,0.21,21.16,4
2023-01-05,FinanceStock1,133.67,Finance,13117317626.38,653013.84,41.2,0.0572,-0.59,0.0124,45.48,8
2023-01-06,FinanceStock1,133.67,Finance,9099801643.77,379391.39,47.38,0.0134,1.96,0.0004,69.71,4
2023-01-07,FinanceStock1,133.67,Finance,3776704645.79,164644.5,33.62,0.0479,0.56,0.088,45.52,4
2023-01-08,FinanceStock1,133.67,Finance,11214987841.27,178031.14,5.86,0.0623,1.55,0.0854,83.82,4
2023-01-09,FinanceStock1,135.01,Finance,12978530408.24,540575.73,26.98,0.0322,0.24,0.1151,27.7,5
2023-01-10,FinanceStock1,139.06,Finance,8167749458.46,596911.78,20.97,0.0042,-0.07,0.0452,8.46,6
2023-01-11,FinanceStock1,139.06,Finance,12267267360.06,884085.67,34.66,0.0169,0.63,0.0804,28.65,4
2023-01-12,FinanceStock1,140.45,Finance,14006545436.25,39725.75,45.38,0.0498,-0.03,0.0455,84.74,5
2023-01-13,FinanceStock1,134.83,Finance,4610244079.05,76346.37,48.89,0.0654,-0.21,0.0747,7.1,2
2023-01-14,FinanceStock1,132.13,Finance,3132550067.38,474416.14,17.09,0.0081,-0.26,0.0241,97.31,2
2023-01-15,FinanceStock1,132.13,Finance,12791766239.1,445343.08,17.53,0.0639,-1.2,0.1042,23.25,4
2023-01-16,FinanceStock1,126.85,Finance,3347538489.83,361766.55,35.33,0.005,0.6,0.0557,14.69,2
2023-01-17,FinanceStock1,126.85,Finance,10985323450.81,163376.06,8.72,0.0388,0.57,0.1786,80.38,4
2023-01-18,FinanceStock1,121.78,Finance,7122554087.75,510453.67,11.48,0.0499,-0.1,0.1776,8.23,2
2023-01-19,FinanceStock1,121.78,Finance,3816430698.37,824157.4,7.56,0.0335,1.74,0.0321,57.43,4
2023-01-20,FinanceStock1,121.78,Finance,9489708291.19,863580.94,19.12,0.043,-0.28,0.0845,19.52,4
2023-01-21,FinanceStock1,121.78,Finance,9062839348.95,497643.38,26.74,0.0671,0.95,0.0367,40.68,4
2023-01-22,FinanceStock1,121.78,Finance,5594976572.45,764822.49,10.67,0.0157,1.9,0.1626,48.96,4
2023-01-23,FinanceStock1,121.78,Finance,2892515237.47,557135.65,21.75,0.0529,0.22,0.1097,18.53,4
2023-01-24,FinanceStock1,119.34,Finance,2703322223.71,191009.4,42.16,0.0229,-1.1,0.0221,37.45,2
2023-01-25,FinanceStock1,119.34,Finance,4459937032.1,96147.05,30.06,0.0676,-0.53,0.0484,67.28,4
2023-01-26,FinanceStock1,116.95,Finance,2643440361.27,875331.06,16.24,0.0211,0.53,0.1229,75.03,2
2023-01-27,FinanceStock1,114.61,Finance,5315120631.87,357707.19,9.22,0.0389,-0.94,0.0668,23.81,2
2023-01-28,FinanceStock1,118.05,Finance,5588471432.81,471636.42,39.23,0.0124,-2.75,0.05,59.69,6
2023-01-29,FinanceStock1,132.22,Finance,10204050437.91,403887.05,42.24,0.0137,0.14,0.2131,61.51,8
2023-01-30,FinanceStock1,136.19,Finance,7010220428.51,506262.89,7.26,0.0028,-2.08,0.1725,83.92,6
2023-01-31,FinanceStock1,133.46,Finance,463405123.32,454548.38,15.69,0.004,-0.57,0.033,60.83,2
2023-02-01,FinanceStock1,130.79,Finance,2377298814.12,385954.01,41.07,0.0314,-0.54,0.0358,77.28,2
2023-02-02,FinanceStock1,128.18,Finance,8723949172.51,570123.74,46.81,0.031,0.1,0.1296,77.52,2
2023-02-03,FinanceStock1,125.61,Finance,4416970710.15,39802.83,48.27,0.0534,-0.12,0.0215,61.15,2
2023-02-04,FinanceStock1,125.61,Finance,4074565611.1,849628.14,47.62,0.0708,-0.89,0.0955,28.16,4
2023-02-05,FinanceStock1,134.41,Finance,271253578.22,718889.47,36.78,0.0498,-0.6,0.023,44.28,7
