Age_Group,Income_Level,Primary_Financial_Goal,Risk_Tolerance,Stocks,Bonds,Real Estate,Mutual Funds,ETFs,Cryptocurrency,Recommended_Strategy
36-45,50k-100k,Retirement,Aggressive,0.9288838151841577,0.46161235728297423,0.8800929926402188,0.0024052938091544407,0.5614547093160925,0.9547399069548582,High-Risk Aggressive
18-25,150k+,Debt Reduction,Moderate-Aggressive,0.06965680409251329,0.41094580597159924,0.9340702014159611,0.7470541467490217,0.6289110372549634,0.5161034698584879,High-Risk Aggressive
26-35,0-50k,Education,Conservative,0.8216065503783211,0.4546706908091095,0.516807537639838,0.7731594292380328,0.8720319019485387,0.7586276536979586,Low-Risk Preservation
46-55,50k-100k,Home Purchase,Balanced,0.21682924913365842,0.23674573346231154,0.17467325899243846,0.9304969981592817,0.1835805158997812,0.9977447210267976,High-Risk Aggressive
26-35,150k+,Education,Aggressive,0.9205446404240308,0.7193505344598246,0.3081566154019588,0.8918408679801259,0.3100913449841278,0.6207002802550555,Balanced Growth
18-25,50k-100k,Education,Aggressive,0.6331776318799514,0.7611645585112276,0.3249985013060708,0.2379038820441174,0.42237558121219776,0.5438247334285025,Aggressive Growth
65+,100k-150k,Debt Reduction,Moderate-Conservative,0.8173905520566591,0.5435989826261685,0.6424971568471367,0.5380881327019107,0.8637756783981724,0.5392248497346662,Conservative Growth
46-55,100k-150k,Education,Moderate-Conservative,0.7837332538224558,0.4003590093342788,0.4747050198287246,0.9926469225858211,0.6612719401010775,0.07989361495202962,Balanced Growth
26-35,0-50k,Education,Moderate-Conservative,0.1504327711319009,0.4177119844767071,0.20897878193832697,0.807992647251937,0.8396893089936709,0.7297715199814767,Balanced Growth
46-55,100k-150k,Education,Moderate-Conservative,0.4793026580899735,0.6932414583878022,0.47799351005366886,0.9051525885380723,0.603569483786506,0.32994362227739316,Aggressive Growth
65+,100k-150k,Debt Reduction,Moderate-Conservative,0.9045479878740129,0.3012638001378536,0.4598298312246567,0.853628340823,0.3042697572928392,0.6812476880366529,Balanced Growth
56-65,150k+,Wealth Accumulation,Moderate-Aggressive,0.8828972967724464,0.4545736678992347,0.8911179676418435,0.6140388728097205,0.6722282618343427,0.3690276193405977,Aggressive Growth
46-55,100k-150k,Education,Moderate-Conservative,0.0847674754144232,0.22531102514735069,0.8286118823867671,0.7679141882767675,0.24054088842296684,0.7204315679672179,Balanced Growth
65+,0-50k,Wealth Accumulation,Moderate-Aggressive,0.9330547481913677,0.1412061956413716,0.909948786345743,0.8339947715246171,0.9932445271506835,0.290156363363698,Balanced Growth
56-65,150k+,Home Purchase,Aggressive,0.17386240465350822,0.3092274623510023,0.11868778707111238,0.46618651826973223,0.6293390715933598,0.6597786072898678,Balanced Growth
46-55,100k-150k,Wealth Accumulation,Moderate-Aggressive,0.2843447726857058,0.18837396639051607,0.9637612939656548,0.42869516711637135,0.5527736845165802,0.7388643499984504,Aggressive Growth
65+,50k-100k,Wealth Accumulation,Aggressive,0.7914783930230178,0.3495314453940549,0.32284213061199063,0.5373663129011497,0.10831295063661961,0.31606073224341413,Aggressive Growth
56-65,150k+,Wealth Accumulation,Conservative,0.6848482463728554,0.24874858844755132,0.4139639605385814,0.7566448309743458,0.8487345928095088,0.8283719773539148,Balanced Growth
18-25,150k+,Retirement,Balanced,0.5613739221768714,0.5036573799664822,0.12136001185536338,0.443101154635241,0.946754290017499,0.9362805362330948,Balanced Growth
65+,100k-150k,Retirement,Balanced,0.11466701438810933,0.7073004864419052,0.6770701458094417,0.42569798349120047,0.7155493397209519,0.23767916274690937,High-Risk Aggressive
56-65,0-50k,Education,Aggressive,0.9766635977133755,0.8623613997543328,0.18839948999311174,0.5968525192764507,0.2107725365147296,0.1871606194101726,Conservative Growth
46-55,0-50k,Education,Balanced,0.269582029832786,0.676602985009702,0.053281917926875755,0.67887163812657,0.1785060670373284,0.7143520815966109,Aggressive Growth
18-25,100k-150k,Education,Moderate-Conservative,0.45147497320618035,0.9788057491772433,0.47721226998016675,0.9150204883488252,0.7612801440377576,0.7372259576952069,Balanced Growth
36-45,50k-100k,Retirement,Conservative,0.8686269046278494,0.8195783861694551,0.6474923113880907,0.5514120897075306,0.1620626292266243,0.3169332789574574,Aggressive Growth
18-25,0-50k,Education,Moderate-Aggressive,0.15232041143530217,0.23985865087538816,0.4607756799196434,0.21388899639804337,0.5113707509204567,0.9332062747739983,High-Risk Aggressive
56-65,100k-150k,Wealth Accumulation,Balanced,0.3796755210547137,0.0029289619394295974,0.6428728786551016,0.06686867203662783,0.32969989625025375,0.8126447124165562,Conservative Growth
26-35,100k-150k,Wealth Accumulation,Balanced,0.1996910888737059,0.17000761605967585,0.21642410231326836,0.21374066784892432,0.9251088196793149,0.5026561514124627,Balanced Growth
36-45,50k-100k,Retirement,Moderate-Conservative,0.8348668082435363,0.7071900876014815,0.9678565649077371,0.6385847426636264,0.9628191646107805,0.010902344613701542,High-Risk Aggressive
18-25,50k-100k,Home Purchase,Conservative,0.9131147009407764,0.7786294160035792,0.1487504129003766,0.7251190896796947,0.9070494046739161,0.3933991237788571,Conservative Growth
46-55,100k-150k,Wealth Accumulation,Moderate-Aggressive,0.04169884708137295,0.7936028050807227,0.753473718821775,0.579296577127203,0.5384519977406764,0.8132415317867484,Aggressive Growth
18-25,50k-100k,Education,Aggressive,0.7134203382158217,0.2186929098313708,0.6252874616042452,0.9282074364415235,0.7746546593240522,0.6534603653297608,Balanced Growth
56-65,100k-150k,Wealth Accumulation,Balanced,0.845747814561159,0.6220814486446581,0.4419390670696012,0.32251314375934437,0.15053468376870038,0.6578521115311183,Balanced Growth
26-35,0-50k,Wealth Accumulation,Moderate-Conservative,0.2652405871355771,0.4765141019170859,0.3426526324673248,0.9920352598652356,0.7608468300128861,0.5104504374805423,Aggressive Growth
36-45,50k-100k,Retirement,Conservative,0.20931965892941495,0.13904686875914307,0.6033826799080565,0.3862110717425733,0.8612671509419791,0.4892831677481011,Balanced Growth
18-25,150k+,Wealth Accumulation,Moderate-Aggressive,0.9305222739637079,0.4171102781295436,0.33707403381985357,0.28200641523414927,0.9962592640569883,0.846383324455642,Balanced Growth
65+,0-50k,Education,Moderate-Aggressive,0.539450089968637,0.48080140836371865,0.5095210154475183,0.3528837323899686,0.7790060016781194,0.6286752248388949,High-Risk Aggressive
65+,50k-100k,Education,Aggressive,0.4191324875113125,0.33971461823250915,0.25712937557022897,0.9267343175785596,0.7253624503713897,0.23767875231006552,Conservative Growth
56-65,150k+,Debt Reduction,Moderate-Conservative,0.8756396944624906,0.24443269868931283,0.260909332997491,0.05616759832383911,0.14812016231224745,0.5886157853420952,Low-Risk Preservation
56-65,100k-150k,Retirement,Conservative,0.4743915175543635,0.3134682608920091,0.5282072385206278,0.9494024689146336,0.5696465935506027,0.19887577703407822,Balanced Growth
18-25,50k-100k,Retirement,Conservative,0.9850575740842312,0.2729854549784134,0.3531472383925044,0.3013122396027922,0.10131793358574381,0.5666164846392855,Balanced Growth
36-45,100k-150k,Retirement,Moderate-Conservative,0.7355938588551078,0.2607809028857918,0.7798060149639675,0.6373296883091943,0.32386489696053256,0.044784051250437384,Balanced Growth
65+,100k-150k,Retirement,Balanced,0.9717988602780483,0.5794014648041087,0.3985682035911534,0.29545270193318474,0.930465337416429,0.5029683216760881,High-Risk Aggressive
56-65,50k-100k,Wealth Accumulation,Moderate-Conservative,0.8381457866797604,0.421421040717201,0.733128564241579,0.7431039485412695,0.9671943266706825,0.29208093153184234,Low-Risk Preservation
46-55,100k-150k,Debt Reduction,Moderate-Conservative,0.362071192527054,0.5869945966061527,0.23542628076593664,0.6932187053546629,0.5917863604712087,0.3365459548020253,Low-Risk Preservation
18-25,0-50k,Home Purchase,Conservative,0.8569750141073591,0.6125222850140765,0.8804115894267639,0.32115946903388815,0.14690784139144464,0.6703887139637248,Low-Risk Preservation
65+,150k+,Wealth Accumulation,Balanced,0.05593394162751253,0.32625659179249633,0.4429962262693412,0.16832124934843384,0.2595049832142854,0.6808802378058054,Low-Risk Preservation
65+,0-50k,Education,Conservative,0.011335313161144445,0.32239963484373246,0.8614675614901459,0.5622833641309924,0.3968558849191004,0.556210758386761,High-Risk Aggressive
18-25,50k-100k,Retirement,Moderate-Aggressive,0.5546250883731297,0.7349100484823602,0.07818458717083054,0.02299855147659602,0.958686887788846,0.27075861211431484,High-Risk Aggressive
46-55,50k-100k,Debt Reduction,Aggressive,0.7543786633350441,0.6114409171127749,0.4487913502784985,0.6909989753394179,0.6101444368766141,0.9574305787567627,Balanced Growth
65+,50k-100k,Wealth Accumulation,Aggressive,0.2261769264244059,0.45245190303943683,0.2230789985540116,0.8260249907539171,0.7575455227267578,0.6557066296441616,Aggressive Growth
36-45,0-50k,Retirement,Aggressive,0.3450702963352148,0.782843228184881,0.49323141623015543,0.6365718904039915,0.4233339197025717,0.6610411984712478,High-Risk Aggressive
26-35,100k-150k,Education,Moderate-Conservative,0.6179642941344331,0.2989472556670165,0.7417143480102738,0.1747954350114772,0.3280376484722899,0.5150373265090746,Aggressive Growth
26-35,0-50k,Home Purchase,Aggressive,0.3962221763646365,0.10103801642228416,0.19615165360984577,0.5307026826597909,0.47361615060369333,0.430583064312812,Conservative Growth
56-65,0-50k,Retirement,Moderate-Aggressive,0.6461871022232561,0.9797937455037526,0.01979523724836818,0.05105822681697181,0.3478413323011713,0.9376396936321936,High-Risk Aggressive
65+,150k+,Home Purchase,Moderate-Aggressive,0.5849475356391692,0.8801306459055508,0.4910351185940629,0.4210666775396873,0.7575506484773559,0.8393882449760068,Aggressive Growth
18-25,50k-100k,Debt Reduction,Balanced,0.16833349269100473,0.2161885524085816,0.6062595618808024,0.8031946675440984,0.7618318686754738,0.5121544491431317,Balanced Growth
36-45,0-50k,Home Purchase,Balanced,0.6674794152357892,0.8506693445065431,0.3078231839660569,0.06460709361320394,0.12402909576036847,0.7901143755493765,High-Risk Aggressive
36-45,50k-100k,Home Purchase,Aggressive,0.8908114263995017,0.07725227529863721,0.4937881444422165,0.7262260913154243,0.4146934436923473,0.12563551416036778,Low-Risk Preservation
26-35,150k+,Home Purchase,Balanced,0.8593921444838267,0.18329989677773717,0.17847790681068132,0.3717036390183944,0.748160562933057,0.17766978540851774,Conservative Growth
36-45,50k-100k,Education,Aggressive,0.16722917571329898,0.7145694645104932,0.47256064529825137,0.9063323194781472,0.9072535726346541,0.7556092433212336,Low-Risk Preservation
18-25,0-50k,Home Purchase,Moderate-Conservative,0.35021584516201587,0.8037562285291137,0.7404906572360211,0.9285116163466781,0.7683646586557306,0.7814999164730646,Balanced Growth
56-65,0-50k,Retirement,Moderate-Conservative,0.1571366683930846,0.8490986082880787,0.9702624877640738,0.5591707275862607,0.09342747759439374,0.2928206964448664,Low-Risk Preservation
65+,150k+,Debt Reduction,Moderate-Conservative,0.9314545600937825,0.8103100831615371,0.16733105102972246,0.6680903911067209,0.7593852075732247,0.4092419351819796,Low-Risk Preservation
46-55,50k-100k,Debt Reduction,Moderate-Conservative,0.7653213320860254,0.8519730003587072,0.835953465423933,0.27818364381583094,0.6209160600127249,0.27098076890529443,Low-Risk Preservation
26-35,150k+,Education,Balanced,0.4629532855774775,0.5244032661007904,0.9649347176504868,0.29329593600849213,0.12122940243039093,0.43029787146937803,Low-Risk Preservation
26-35,50k-100k,Debt Reduction,Moderate-Conservative,0.88970698974175,0.98540878252298,0.5075015725051661,0.40780043706226643,0.12670875824115846,0.49345068921716906,Balanced Growth
56-65,0-50k,Retirement,Moderate-Conservative,0.8620550923359227,0.001118987417050299,0.11324167849389233,0.2653977162636163,0.7195990183810547,0.6578590837668854,Low-Risk Preservation
65+,100k-150k,Home Purchase,Aggressive,0.8672419541385831,0.20976525084209874,0.7808692722300307,0.21375031628280228,0.040080037736404006,0.771963772099009,Low-Risk Preservation
65+,150k+,Home Purchase,Moderate-Aggressive,0.8171184902097474,0.6598698302246663,0.6954327260540256,0.06791278447171101,0.6117696054129198,0.5021950229353838,Low-Risk Preservation
56-65,100k-150k,Education,Balanced,0.36997659895946167,0.9711006197308685,0.6643650888023944,0.9652794633755268,0.9524117025211504,0.7553878282969411,Conservative Growth
46-55,0-50k,Wealth Accumulation,Moderate-Conservative,0.36461731302982603,0.8267194803249163,0.8946064562603553,0.15215972606271777,0.495714027477269,0.2927931322240094,Conservative Growth
46-55,0-50k,Education,Moderate-Aggressive,0.9609492133735489,0.36459050837770623,0.008948089061673103,0.14025224375370116,0.6192204285674128,0.8258363526110689,Aggressive Growth
36-45,0-50k,Wealth Accumulation,Conservative,0.019377969972516396,0.923238117516472,0.9335278420744794,0.09108791248421721,0.4483813152569447,0.8259078319864437,Balanced Growth
46-55,0-50k,Wealth Accumulation,Balanced,0.2746351113268176,0.5682947623902028,0.9296485068121689,0.6330417178762943,0.816715214141395,0.2241863290922259,Balanced Growth
26-35,50k-100k,Debt Reduction,Moderate-Conservative,0.5681924959136181,0.7850067067555291,0.13628684894897192,0.4925131884133681,0.8744405259008389,0.6880274263138934,Low-Risk Preservation
56-65,150k+,Debt Reduction,Aggressive,0.9745477221457381,0.8176548235415656,0.9065484644465457,0.5187635780663536,0.2412471769521437,0.5890261706270953,Low-Risk Preservation
26-35,0-50k,Retirement,Moderate-Aggressive,0.3842320909769127,0.43621527023384,0.32614250825561686,0.719821329088133,0.13129954907215136,0.09094793064013262,Conservative Growth
56-65,50k-100k,Home Purchase,Moderate-Conservative,0.35174930463521603,0.9462501306499712,0.48110801489609534,0.5104017118456139,0.181333309934693,0.7329154991177651,High-Risk Aggressive
18-25,100k-150k,Education,Aggressive,0.9700057182575794,0.020609890685592713,0.7459075267718895,0.5457774120818614,0.9169050790649207,0.13750303425313704,Aggressive Growth
26-35,150k+,Retirement,Conservative,0.6648847713701077,0.666269793739247,0.4482309242399387,0.21494785404476457,0.4490709649369582,0.5985034502737757,Low-Risk Preservation
65+,150k+,Debt Reduction,Conservative,0.07928469032285479,0.03696175834642412,0.27612520503516047,0.3703292479760685,0.031234287430224716,0.8657893608179934,High-Risk Aggressive
65+,150k+,Retirement,Conservative,0.6755836283584211,0.19025665374967493,0.039672863037902184,0.47383764378233584,0.1996774819198439,0.2788270977798215,Low-Risk Preservation
36-45,100k-150k,Debt Reduction,Moderate-Conservative,0.059461960425358784,0.9724115706771006,0.682829834948849,0.17018665485945306,0.591980612902603,0.9904343627494805,Aggressive Growth
56-65,0-50k,Home Purchase,Moderate-Aggressive,0.2782352395053801,0.3577713468606357,0.8736051546623324,0.6235489326366762,0.9746397553627218,0.9410905290409286,Balanced Growth
26-35,150k+,Retirement,Moderate-Aggressive,0.5056371518991263,0.5584663362335397,0.29556943690109116,0.28891242775109427,0.7101227418490881,0.20551586529580812,Balanced Growth
18-25,50k-100k,Education,Moderate-Conservative,0.008652424971612671,0.4833366837853843,0.49029606945476956,0.903438952693861,0.33889414090663983,0.7605694348714972,Conservative Growth
65+,100k-150k,Education,Moderate-Conservative,0.38536241144944294,0.8989308518495389,0.05612276541404815,0.20173102816173094,0.10273809153407487,0.9895134560591027,High-Risk Aggressive
56-65,0-50k,Education,Conservative,0.19426457444710898,0.07673882951525535,0.5846601847511819,0.20746892882018697,0.24145255447811287,0.2101157964410192,Conservative Growth
36-45,100k-150k,Wealth Accumulation,Conservative,0.5652367224640418,0.8902787213389568,0.9536056695885087,0.12488405073782438,0.5162602433612837,0.5887382673550631,Low-Risk Preservation
46-55,150k+,Debt Reduction,Aggressive,0.01752592852744983,0.02225464104443553,0.8178538397401766,0.05218103079280212,0.5186513813906406,0.14376946004522972,Aggressive Growth
36-45,0-50k,Retirement,Conservative,0.8729307513448955,0.209078939409577,0.7728474364508519,0.011738519722827911,0.18115014637368165,0.34947155568208466,Aggressive Growth
18-25,100k-150k,Retirement,Moderate-Conservative,0.45585820982651326,0.97290539338867,0.15635285893921458,0.39326651222236964,0.4214187791205024,0.4489498296479516,High-Risk Aggressive
36-45,100k-150k,Education,Conservative,0.5600072269777815,0.17579536939039841,0.2749381968169766,0.5461358387356915,0.8471183802175598,0.2834298268495763,Low-Risk Preservation
18-25,150k+,Retirement,Balanced,0.2130107483800714,0.1589254476446632,0.6618570406638744,0.4809850503106148,0.981953800986731,0.7972359775793199,Aggressive Growth
46-55,0-50k,Home Purchase,Moderate-Aggressive,0.15882631302354677,0.0023131438746127886,0.626135494862292,0.3733177396222084,0.6151766512617888,0.3588673534021636,Conservative Growth
36-45,100k-150k,Retirement,Balanced,0.6973488845712769,0.8170969412180196,0.48352090539749437,0.3046034198027361,0.1420315625515871,0.5029162455394552,Conservative Growth
36-45,150k+,Retirement,Moderate-Conservative,0.6684845063051593,0.9720321927510194,0.7568504953050597,0.974799599805936,0.08266652847496858,0.04365426532005423,High-Risk Aggressive
46-55,100k-150k,Wealth Accumulation,Balanced,0.23788633782764712,0.2939173556177066,0.24914204185761157,0.8468826807635068,0.7521590485649858,0.08753235209435928,Conservative Growth
18-25,100k-150k,Home Purchase,Moderate-Conservative,0.808435163516056,0.135710970294447,0.6006654353760246,0.9383315511080053,0.023609755620209505,0.7238699986467992,Balanced Growth
65+,100k-150k,Wealth Accumulation,Balanced,0.022249101543440508,0.7387850403811483,0.9484957855577577,0.6142858907519397,0.32925826063621,0.581217134561411,Low-Risk Preservation
65+,0-50k,Debt Reduction,Conservative,0.8347311531284647,0.37115762393706775,0.7864511363825915,0.15933076459057482,0.5554480388785809,0.9624419667804005,Aggressive Growth
65+,150k+,Wealth Accumulation,Moderate-Conservative,0.10277410464990355,0.032696830224055784,0.7653091391122705,0.19258588517697306,0.32783005639734,0.04750153113269573,High-Risk Aggressive
46-55,100k-150k,Debt Reduction,Moderate-Conservative,0.5950302155347784,0.8457176432593821,0.06554672600457923,0.7768866749075494,0.7832361866217653,0.08438427015863426,High-Risk Aggressive
18-25,100k-150k,Debt Reduction,Moderate-Conservative,0.02688809128154579,0.057165375175669886,0.8219282391579813,0.8693272701362427,0.24902863286873456,0.2616626451714946,Aggressive Growth
56-65,50k-100k,Retirement,Moderate-Conservative,0.6927996319147339,0.5154275274802161,0.6828762405965666,0.6975407540713826,0.18286453144117087,0.20550737706688837,High-Risk Aggressive
26-35,50k-100k,Home Purchase,Moderate-Conservative,0.32024991547412585,0.4315598811396306,0.0948974912588233,0.9929961205194988,0.6012732568725336,0.3768219969368132,Aggressive Growth
36-45,100k-150k,Retirement,Aggressive,0.3454029266930311,0.9901961808943802,0.008079214753628938,0.88278583675849,0.6156842941078083,0.6574622398569218,High-Risk Aggressive
36-45,0-50k,Retirement,Moderate-Conservative,0.8410127662251857,0.9859620746752105,0.9018805801062266,0.1937673909808223,0.32614564307074567,0.19122625873938692,High-Risk Aggressive
26-35,100k-150k,Education,Moderate-Conservative,0.4922237314773663,0.12211551557806055,0.09858873941620094,0.46066585904888135,0.5325195855968331,0.7638337606813508,Aggressive Growth
36-45,150k+,Home Purchase,Moderate-Aggressive,0.9770666806123819,0.3061233141146025,0.07192786595691303,0.45351352698292857,0.6550854097129922,0.27528594304775844,Balanced Growth
65+,0-50k,Retirement,Aggressive,0.3954174358932613,0.47960352692171193,0.6295917296748452,0.43477818426022474,0.1271994536493779,0.3470266711197366,Aggressive Growth
65+,0-50k,Education,Balanced,0.7807503592285912,2.0392116167222696e-05,0.02123641904484308,0.23431946446602536,0.6822013019609706,0.38644689074200345,Low-Risk Preservation
26-35,50k-100k,Debt Reduction,Balanced,0.6438298442021133,0.48392108850333926,0.02770779481532637,0.2998811010217085,0.0617469158871623,0.174673037244077,Aggressive Growth
18-25,100k-150k,Wealth Accumulation,Moderate-Aggressive,0.8787434764303392,0.05642882027850937,0.42891978577698053,0.20187541029431177,0.29367098558662985,0.20545709137915968,Balanced Growth
65+,100k-150k,Wealth Accumulation,Balanced,0.828292105076107,0.8808025461955353,0.30950514450048094,0.36336242700835375,0.06716271875428159,0.10561984250475898,Balanced Growth
65+,150k+,Wealth Accumulation,Conservative,0.9893808133340456,0.7993867360551928,0.8576153003041314,0.4961783255652261,0.5504050982178295,0.3751447545921368,Aggressive Growth
26-35,50k-100k,Education,Aggressive,0.5256384112446794,0.9509394665720818,0.11236494454777102,0.5135402225818154,0.7887214469276449,0.42150810965268604,High-Risk Aggressive
56-65,0-50k,Education,Moderate-Conservative,0.31841624058272466,0.8474114679415505,0.6281506939098966,0.850302904141602,0.20662029743128274,0.3276805593416361,Conservative Growth
36-45,0-50k,Education,Balanced,0.6880588121827365,0.6851868719322343,0.08532980541630131,0.6820543753728262,0.06144408608900909,0.7526132546937887,Balanced Growth
65+,100k-150k,Home Purchase,Moderate-Conservative,0.7320519315782421,0.9495599116137965,0.8793369434673789,0.30468169762447583,0.9793511475163286,0.8686400029874558,Aggressive Growth
56-65,50k-100k,Education,Balanced,0.33416793631567876,0.47964562057257465,0.4601507714301225,0.10299755571753244,0.018049595175968047,0.6069719250049169,Balanced Growth
56-65,0-50k,Wealth Accumulation,Balanced,0.2534608929636091,0.9216604226525302,0.5212569478367997,0.022659553165624957,0.3082270325505805,0.6768312642011647,High-Risk Aggressive
56-65,100k-150k,Debt Reduction,Aggressive,0.6445917319356863,0.5457746001924849,0.3787020615342379,0.7111969770669625,0.8989775417371996,0.6405978333530298,Aggressive Growth
18-25,0-50k,Wealth Accumulation,Balanced,0.4287046968782955,0.4122148374771023,0.3236884831065283,0.6018911043848982,0.6349295988334324,0.5565697778254406,High-Risk Aggressive
65+,100k-150k,Debt Reduction,Balanced,0.7532693759285709,0.13615993649945457,0.4943821773463537,0.25316370201570393,0.36117478715044427,0.0277332600344109,High-Risk Aggressive
18-25,50k-100k,Home Purchase,Aggressive,0.09788456989499539,0.9996874668393791,0.7004498281298749,0.8601749365642966,0.5141594222543354,0.5063714924778581,Balanced Growth
18-25,150k+,Home Purchase,Balanced,0.9101335939064559,0.9124666263678075,0.9562470435470606,0.06421758621080975,0.493732005481176,0.2472772054303749,High-Risk Aggressive
65+,0-50k,Education,Aggressive,0.18543741549764037,0.4922187625474528,0.45043588351011055,0.9171683388810974,0.3571897175424411,0.4637743735729063,Balanced Growth
46-55,50k-100k,Wealth Accumulation,Conservative,0.17552737412974084,0.3857298075978225,0.043062764002346765,0.9907852253402951,0.8048653376094211,0.7415910139404244,Low-Risk Preservation
26-35,0-50k,Debt Reduction,Conservative,0.8642094166094144,0.8531975567495,0.0732679146010804,0.26579898606863317,0.7676997748592335,0.6134002113913193,Conservative Growth
56-65,100k-150k,Debt Reduction,Conservative,0.3004484039855182,0.690501705669865,0.7977786660789246,0.6326081582403242,0.3271759217920529,0.6119836234587461,Low-Risk Preservation
18-25,0-50k,Debt Reduction,Moderate-Aggressive,0.22708814769102625,0.7302279435824618,0.961340396774242,0.987807562415747,0.6787439484903129,0.36746638444474844,High-Risk Aggressive
56-65,0-50k,Home Purchase,Moderate-Aggressive,0.08683909980455906,0.43527401761673146,0.8869185122657891,0.9301053832919741,0.7726639863712972,0.6641104817818015,Conservative Growth
18-25,50k-100k,Debt Reduction,Conservative,0.43009312717181114,0.6696784927827235,0.9644042526859501,0.2103017877905924,0.800146234340906,0.6076099998864539,Low-Risk Preservation
65+,50k-100k,Education,Moderate-Aggressive,0.23913215912583918,0.43828733423457267,0.05048878861477135,0.3558530312615269,0.621098715787238,0.29530320120194387,Low-Risk Preservation
56-65,150k+,Home Purchase,Moderate-Conservative,0.2683757619192155,0.4097039995101265,0.055937065586866064,0.8027302002994938,0.06900895702116006,0.1716655208008857,Low-Risk Preservation
26-35,50k-100k,Debt Reduction,Aggressive,0.3693478608947911,0.253335487337253,0.2523663454741678,0.960969940354565,0.992524844542808,0.4727206691834491,High-Risk Aggressive
56-65,150k+,Home Purchase,Balanced,0.1391663570766688,0.1727898438351937,0.10628977208391277,0.06847820578383823,0.16400627182234684,0.9519078075393522,Balanced Growth
26-35,50k-100k,Education,Balanced,0.7047175800079623,0.35556189394990123,0.9877685020992025,0.1617813942040799,0.666362715126242,0.31312381285633983,High-Risk Aggressive
46-55,0-50k,Education,Conservative,0.7620627189853567,0.20730308890591653,0.36661144445455696,0.3166869944190014,0.5345847436289923,0.5156794202502174,Conservative Growth
65+,150k+,Education,Conservative,0.20881852128407108,0.4499286606410492,0.30322688128683206,0.9004441825817613,0.21923468017125358,0.09678959483038063,Balanced Growth
56-65,50k-100k,Education,Conservative,0.5272251988231881,0.5138858557450006,0.04724866944172634,0.8610841062348265,0.7816526647468655,0.5750706325909785,Conservative Growth
56-65,50k-100k,Home Purchase,Moderate-Conservative,0.448982383304407,0.20594354458020525,0.3613564877480452,0.5522744766350091,0.7625723556624694,0.8414798869506612,Balanced Growth
46-55,100k-150k,Education,Conservative,0.849797884970368,0.7224903243105623,0.486680666603192,0.47325588389660234,0.9891230893507236,0.4522349391973107,Conservative Growth
26-35,0-50k,Education,Moderate-Conservative,0.7417820173589269,0.4165704399932991,0.8693504212939359,0.38967160986180116,0.03261264040424938,0.0004110244507005145,High-Risk Aggressive
46-55,150k+,Education,Conservative,0.41445972852841084,0.2906780475650105,0.7661054348731828,0.27396414313687323,0.12590107639894232,0.954445980805115,Balanced Growth
46-55,150k+,Wealth Accumulation,Balanced,0.762821664813939,0.8826863849072265,0.6589262598005927,0.1645649272538786,0.1650918257571552,0.14782316266908435,High-Risk Aggressive
18-25,0-50k,Education,Conservative,0.8685397306804996,0.964667521323913,0.8931802341353486,0.943114795865605,0.33779874300707,0.43756867914174424,High-Risk Aggressive
65+,0-50k,Retirement,Balanced,0.1109596655505749,0.17680293072474018,0.3737315565649686,0.4317958888712965,0.04495192938200665,0.3953791195011518,Balanced Growth
65+,0-50k,Debt Reduction,Aggressive,0.4330650905480725,0.7167095414328505,0.18397454972683935,0.3841512554752742,0.32616001185786603,0.12965932665733015,High-Risk Aggressive
36-45,50k-100k,Debt Reduction,Balanced,0.6569239784040607,0.9426891725634055,0.08975341191875985,0.6031553340910447,0.12617006010301368,0.7709594300274676,Balanced Growth
46-55,150k+,Wealth Accumulation,Balanced,0.3898719884022378,0.34852641395026096,0.0028289389412307075,0.47145691066408346,0.532784174896665,0.735374027439534,Conservative Growth
26-35,150k+,Retirement,Moderate-Conservative,0.3120221994686382,0.7321571017796723,0.503923373432912,0.8352315896028766,0.016828842863879867,0.9535278906073764,Conservative Growth
18-25,0-50k,Retirement,Moderate-Aggressive,0.5747156138233954,0.031218876863462697,0.9868179843051876,0.544915343510048,0.7442075147471978,0.43590570185130895,Conservative Growth
18-25,50k-100k,Debt Reduction,Aggressive,0.8940563379781118,0.14374926443141767,0.03753247210940047,0.5204053029582573,0.47979989038876747,0.8853209842740899,Low-Risk Preservation
36-45,50k-100k,Retirement,Moderate-Aggressive,0.6830318980319221,0.7655152900814159,0.8656261210027537,0.562072950932068,0.3400561261296432,0.772659301117736,Conservative Growth
18-25,0-50k,Home Purchase,Balanced,0.7139365198789007,0.824325311513834,0.5695790103308414,0.5149146649618184,0.20160169088323243,0.7279776032900767,Conservative Growth
18-25,100k-150k,Home Purchase,Balanced,0.17829288566944435,0.06636802036474665,0.6619948319050604,0.44311559575193826,0.07642947840244463,0.7888911285079253,Balanced Growth
46-55,100k-150k,Education,Balanced,0.06865598509036008,0.5147918700192534,0.15062394990184336,0.18442445798057794,0.38252188980670354,0.6678621730881757,Balanced Growth
36-45,0-50k,Education,Aggressive,0.7624971903269895,0.9153048804735113,0.41122573349846114,0.8579007012056741,0.4240380215498818,0.999756833117841,Low-Risk Preservation
36-45,100k-150k,Debt Reduction,Balanced,0.900787069978348,0.8325040146173809,0.3378941738600606,0.9882840981243362,0.11561426378182915,0.679415024778687,High-Risk Aggressive
26-35,50k-100k,Retirement,Moderate-Conservative,0.1593300515648831,0.7716603387754323,0.3612496153841932,0.8877857669991466,0.03082438138730137,0.9448204635922601,Low-Risk Preservation
